id,source,tier,program,result,season,gpa,gpa_scale,gre_quant,gre_verbal,toefl,undergrad_school,undergrad_tier,undergrad_country,major,major_relevance,intern_count,intern_level,intern_relevance,has_paper,has_research,research_level,gender,nationality,raw_text
10c8d1df3219,1p3a-offer,D,fordham-msqf,accepted,2020 Fall,,,,,,,,,,,,,,,,,,chinese,1017 FORDHAM MSQF AD无奖 2020 Fall 2020-05-01 2020-01-15 邮件 0 自费AD
accc99572d8e,1p3a-offer,D,fordham-msqf,waitlisted,2020 Fall,,,,,,,,,,,,,,,,,,chinese,1017 FORDHAM MSQF Waiting 2020 Fall 2020-03-07 2019-12-05 邮件 0 自费AD
b069f302613a,1p3a-offer,D,fordham-msqf,accepted,2020 Fall,,,,,,,,,,,,,,,,,,chinese,1017 FORDHAM MSQF AD小奖 2020 Fall 2020-03-13 2020-01-10 邮件 0 自费AD
8ecdce1662cb,1p3a-offer,D,baruch-mfe,accepted,2022 Fall,,,,,,,,,,,,,,,,,,chinese,1617 BARUCH Finance AD无奖 2022 Fall 2022-01-20 0 自费AD
66270cc92186,1p3a-offer,D,baruch-mfe,accepted,2021 Fall,,,,,,,,,,,,,,,,,,chinese,1617 BARUCH Finance AD无奖 2021 Fall 2021-06-04 2021-03-01 邮件 0
6f57347e747d,1p3a-offer,D,baruch-mfe,accepted,2020 Fall,,,,,,,,,,,,,,,,,,chinese,1617 BARUCH Finance AD无奖 2020 Fall 2020-01-31 0 自费AD
c2d7459c12d4,1p3a-offer,D,baruch-mfe,accepted,2024 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MS in Financial Engineering AD无奖 2024 Fall 2024-02-21 2024-01-03 邮件 0
500694d6804e,1p3a-offer,D,baruch-mfe,rejected,2023 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MFE Reject 2023 Fall 2023-04-01 2023-02-01 网申 0
560727d659f7,1p3a-offer,D,baruch-mfe,accepted,2023 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MFE AD无奖 2023 Fall 2023-04-24 2023-03-31 邮件 0
14391c211466,1p3a-offer,D,baruch-mfe,rejected,2022 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MS in Financial Engineering Reject 2022 Fall 2022-02-15 2021-12-26 邮件 0
47f21534edf4,1p3a-offer,D,baruch-mfe,accepted,2022 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MFE AD无奖 2022 Fall 2021-12-14 2021-11-14 邮件 0
caa6a0904b46,1p3a-offer,D,baruch-mfe,accepted,2021 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MFE AD无奖 2021 Fall 2020-11-11 2020-10-28 邮件 0
a0b8e45f529d,1p3a-offer,D,baruch-mfe,rejected,2021 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MFE Reject 2021 Fall 2021-04-16 2021-03-09 邮件 0
e60f33e5f4ad,1p3a-offer,D,baruch-mfe,accepted,2018 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MFE AD无奖 2018 Fall 2018-04-30 2018-04-01 邮件 0
156526bf5e0a,1p3a-offer,D,baruch-mfe,accepted,2020 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MFE AD无奖 2020 Fall 2020-02-16 2020-01-14 邮件 0 自费AD
59b004b0055b,1p3a-offer,D,baruch-mfe,rejected,2020 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MFE Reject 2020 Fall 2020-04-15 2020-03-30 网申 0 自费AD
82cf3745fe65,1p3a-offer,D,baruch-mfe,waitlisted,2020 Fall,,,,,,,,,,,,,,,,,,chinese,1700 BARUCH MFE Waiting 2020 Fall 2020-03-07 2020-01-17 邮件 0 自费AD
bf54628ed135,1p3a-bg,D,,,2024 Fall,3.84,4.0,170,162,,,C9,CN,finance,somewhat_related,1,china_normal,somewhat_related,,yes,relevant_experience,,chinese,620 2024 Fall MS 本科：北大，清华，科大，中科院，特色学校牛专业 金融 3.84 3.84||3.84||8/176 \n总分+单项(R+L+S+W)7.5||8.5||7.5||7||6.5 332.0 \n总分+单项(V+Q+AW)332||162||170||3.5 短暂实习或全职不超过3个月 两段量化科研 美赛M
d64b67e116f9,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,620 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
7b416e15bd98,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,129 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
37ff85fc2909,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,170 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
c0dbef9bfb89,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,162 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
caf06ae447ed,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,180 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
3404d5b92fe8,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,324 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
2c1133932500,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,87 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
caaa10ac90e5,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,230 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
c08b71c82fc9,1p3a-bg,D,mfe-unknown,,2023 Fall,3.85,4.0,170,158,106,,,,financial_engineering,quant_direct,,,,,,none,,chinese,46 2023 Fall MS申请目标AD-自费 本科: Top 15本科学校名称武汉大学 金融工程 3.85 3.85||4 106.0 \n总分+单项(R+L+S+W)106||29||29||22||26 328.0 \n总分+单项(V+Q+AW)328||158||170||3
7435d6b152fc,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,46 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
073fe6e4aea5,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,1700 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
2f7e13937984,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,511 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
af3faab138f1,1p3a-bg,D,uiuc-msfe,,2027 Fall,4.0,4.0,,,,,T30,,computer_science,quant_direct,,,,,,none,,chinese,1017 2027 Fall MS申请目标AD-自费 本科: Top 30本科学校名称UIUC CS＋ECON 4.0 4.0||4
69081c627711,小红书,A,baruch-mfe,accepted,26Fall,91.8,100,170,161,110,两财一贸(211),211,CN,financial_engineering,quant_direct,1,us_finance,somewhat_related,,,none,M,chinese,1 M 两财一贸(211) 中国大陆 91.8 100 331.0 110+ 金工 3段量化私募QR(含top百亿)+三中一华金工组 不明 不明 baruch-mfe accepted 26Fall 小红书
654128661512,小红书,A,princeton-mfin,rejected,26Fall,91.8,100,170,161,110,两财一贸(211),211,CN,financial_engineering,quant_direct,1,us_finance,somewhat_related,,,none,M,chinese,1 M 两财一贸(211) 中国大陆 91.8 100 331.0 110+ 金工 3段量化私募QR(含top百亿)+三中一华金工组 不明 不明 princeton-mfin rejected 26Fall 小红书
72ecbd37e4a6,小红书,A,cmu-mscf,accepted,26Fall,91.8,100,170,161,110,两财一贸(211),211,CN,financial_engineering,quant_direct,1,us_finance,somewhat_related,,,none,M,chinese,1 M 两财一贸(211) 中国大陆 91.8 100 331.0 110+ 金工 3段量化私募QR(含top百亿)+三中一华金工组 不明 不明 cmu-mscf accepted 26Fall 小红书
4f8d189257c6,小红书,A,mit-mfin,rejected,26Fall,91.8,100,170,161,110,两财一贸(211),211,CN,financial_engineering,quant_direct,1,us_finance,somewhat_related,,,none,M,chinese,1 M 两财一贸(211) 中国大陆 91.8 100 331.0 110+ 金工 3段量化私募QR(含top百亿)+三中一华金工组 不明 不明 mit-mfin rejected 26Fall 小红书
f33f2c859308,小红书,A,uchicago-msfm,accepted,26Fall,91.8,100,170,161,110,两财一贸(211),211,CN,financial_engineering,quant_direct,1,us_finance,somewhat_related,,,none,M,chinese,1 M 两财一贸(211) 中国大陆 91.8 100 331.0 110+ 金工 3段量化私募QR(含top百亿)+三中一华金工组 不明 不明 uchicago-msfm accepted 26Fall 小红书
7ed25b78182c,小红书,A,gatech-qcf,accepted,26Fall,91.8,100,170,161,110,两财一贸(211),211,CN,financial_engineering,quant_direct,1,us_finance,somewhat_related,,,none,M,chinese,1 M 两财一贸(211) 中国大陆 91.8 100 331.0 110+ 金工 3段量化私募QR(含top百亿)+三中一华金工组 不明 不明 gatech-qcf accepted 26Fall 小红书
a19189ab6025,小红书,A,nus-qf,accepted,26Fall,91.8,100,170,161,110,两财一贸(211),211,CN,financial_engineering,quant_direct,1,us_finance,somewhat_related,,,none,M,chinese,1 M 两财一贸(211) 中国大陆 91.8 100 331.0 110+ 金工 3段量化私募QR(含top百亿)+三中一华金工组 不明 不明 nus-qf accepted 26Fall 小红书
ea82ccf3e6d8,chasedream,A,baruch-mfe,accepted,26Fall,3.8,4,170,162,112,985,985,CN,mathematics,quant_direct,2,china_top,quant_direct,是,是,published,M,chinese,2 M 985 中国大陆 3.8 4 332.0 112 数学 2段量化实习+1段券商研究 是 是 实分析+随机过程+C++ baruch-mfe accepted 26Fall chasedream
43614d822807,chasedream,A,princeton-mfin,rejected,26Fall,3.8,4,170,162,112,985,985,CN,mathematics,quant_direct,2,china_top,quant_direct,是,是,published,M,chinese,2 M 985 中国大陆 3.8 4 332.0 112 数学 2段量化实习+1段券商研究 是 是 实分析+随机过程+C++ princeton-mfin rejected 26Fall chasedream
a925a68bb516,chasedream,A,cmu-mscf,accepted,26Fall,3.8,4,170,162,112,985,985,CN,mathematics,quant_direct,2,china_top,quant_direct,是,是,published,M,chinese,2 M 985 中国大陆 3.8 4 332.0 112 数学 2段量化实习+1段券商研究 是 是 实分析+随机过程+C++ cmu-mscf accepted 26Fall chasedream
e715721e9e9f,linkedin,A,baruch-mfe,accepted,26Fall,3.92,4,170,165,,海本(Top30),T30,US,,,1,us_top_quant,quant_direct,是,,published,F,,3 F 海本(Top30) 美籍 3.92 4 335.0 2段顶级量化+1段投行 是 否 数学+CS双专业 baruch-mfe accepted 26Fall linkedin
a52ea4e35fc8,linkedin,A,princeton-mfin,accepted,26Fall,3.92,4,170,165,,海本(Top30),T30,US,,,1,us_top_quant,quant_direct,是,,published,F,,3 F 海本(Top30) 美籍 3.92 4 335.0 2段顶级量化+1段投行 是 否 数学+CS双专业 princeton-mfin accepted 26Fall linkedin
3b0f92420285,linkedin,A,cmu-mscf,accepted,26Fall,3.92,4,170,165,,海本(Top30),T30,US,,,1,us_top_quant,quant_direct,是,,published,F,,3 F 海本(Top30) 美籍 3.92 4 335.0 2段顶级量化+1段投行 是 否 数学+CS双专业 cmu-mscf accepted 26Fall linkedin
1329828be65c,chasedream,A,columbia-mafn,rejected,26Fall,3.5,4,170,155,105,985,985,CN,finance,somewhat_related,1,china_normal,somewhat_related,,,none,M,chinese,4 M 985 中国大陆 3.5 4 325.0 105 金融 1段银行实习 否 否 columbia-mafn rejected 26Fall chasedream
cbfec349add1,chasedream,A,gatech-qcf,accepted,26Fall,3.5,4,170,155,105,985,985,CN,finance,somewhat_related,1,china_normal,somewhat_related,,,none,M,chinese,4 M 985 中国大陆 3.5 4 325.0 105 金融 1段银行实习 否 否 gatech-qcf accepted 26Fall chasedream
10111d3af219,quantnet,A,nyu-mfe,rejected,26Fall,3.6,4,170,158,108,211,211,CN,statistics,quant_direct,1,china_normal,somewhat_related,,是,relevant_experience,F,chinese,5 F 211 中国大陆 3.6 4 328.0 108 统计 2段数据分析实习 否 是 时间序列+回归分析 nyu-mfe rejected 26Fall quantnet
50c839549d61,quantnet,A,rutgers-msmf,accepted,26Fall,3.6,4,170,158,108,211,211,CN,statistics,quant_direct,1,china_normal,somewhat_related,,是,relevant_experience,F,chinese,5 F 211 中国大陆 3.6 4 328.0 108 统计 2段数据分析实习 否 是 时间序列+回归分析 rutgers-msmf accepted 26Fall quantnet
120a104d0c00,quantnet,A,fordham-msqf,accepted,26Fall,3.6,4,170,158,108,211,211,CN,statistics,quant_direct,1,china_normal,somewhat_related,,是,relevant_experience,F,chinese,5 F 211 中国大陆 3.6 4 328.0 108 统计 2段数据分析实习 否 是 时间序列+回归分析 fordham-msqf accepted 26Fall quantnet
133a1bc04251,offershow,A,baruch-mfe,accepted,26Fall,87.0,100,170,160,115,985,985,CN,financial_engineering,quant_direct,1,china_top,quant_direct,是,是,published,M,chinese,6 M 985 中国大陆 87.0 100 330.0 115 金工 3段量化+1段投行 是 是 随机微积分+实分析+ML baruch-mfe accepted 26Fall offershow
fefc7c3422a5,offershow,A,nyu-mfe,accepted,26Fall,87.0,100,170,160,115,985,985,CN,financial_engineering,quant_direct,1,china_top,quant_direct,是,是,published,M,chinese,6 M 985 中国大陆 87.0 100 330.0 115 金工 3段量化+1段投行 是 是 随机微积分+实分析+ML nyu-mfe accepted 26Fall offershow
f92bdb6f13e9,offershow,A,columbia-mafn,accepted,26Fall,3.7,4,170,159,,海本(Top50),T50,US,,,2,china_top,quant_direct,,,none,M,,7 M 海本(Top50) 港澳台 3.7 4 329.0 1段量化实习+1段fintech 否 否 CS+数学辅修 columbia-mafn accepted 26Fall offershow
0040c22c45d0,offershow,A,mit-mfin,rejected,26Fall,3.7,4,170,159,,海本(Top50),T50,US,,,2,china_top,quant_direct,,,none,M,,7 M 海本(Top50) 港澳台 3.7 4 329.0 1段量化实习+1段fintech 否 否 CS+数学辅修 mit-mfin rejected 26Fall offershow
710baf6b349a,chasedream,A,rutgers-msmf,accepted,26Fall,3.8,4,170,156,102,双非一本,,,mathematics,quant_direct,2,china_top,quant_direct,,,none,M,chinese,8 M 双非一本 中国大陆 3.8 4 326.0 102 应用数学 1段量化实习 否 否 概率论+线代+微积分 rutgers-msmf accepted 26Fall chasedream
8439dc0bf376,chasedream,A,baruch-mfe,rejected,26Fall,3.8,4,170,156,102,双非一本,,,mathematics,quant_direct,2,china_top,quant_direct,,,none,M,chinese,8 M 双非一本 中国大陆 3.8 4 326.0 102 应用数学 1段量化实习 否 否 概率论+线代+微积分 baruch-mfe rejected 26Fall chasedream
0e8248b7ac90,quantnet,A,baruch-mfe,accepted,26Fall,3.9,4,170,163,118,985,985,CN,computer_science,quant_direct,2,china_top,quant_direct,是,是,published,M,chinese,9 M 985 中国大陆 3.9 4 333.0 118 计算机 3段量化实习+kaggle金牌 是 是 ML+深度学习+C++ baruch-mfe accepted 26Fall quantnet
abe48aa8eb24,quantnet,A,cmu-mscf,accepted,26Fall,3.9,4,170,163,118,985,985,CN,computer_science,quant_direct,2,china_top,quant_direct,是,是,published,M,chinese,9 M 985 中国大陆 3.9 4 333.0 118 计算机 3段量化实习+kaggle金牌 是 是 ML+深度学习+C++ cmu-mscf accepted 26Fall quantnet
82f758aed82b,quantnet,A,princeton-mfin,waitlisted,26Fall,3.9,4,170,163,118,985,985,CN,computer_science,quant_direct,2,china_top,quant_direct,是,是,published,M,chinese,9 M 985 中国大陆 3.9 4 333.0 118 计算机 3段量化实习+kaggle金牌 是 是 ML+深度学习+C++ princeton-mfin waitlisted 26Fall quantnet
f03e35a08d91,gradcafe,C,columbia-msfe,accepted,26Fall,4.0,4,,,,,,,,,,,,,,none,,,10 unknown 美籍 4.0 4 不明 不明 columbia-msfe accepted 26Fall gradcafe
dbd483a28238,gradcafe,C,nyu-tandon-mfe,rejected,26Fall,3.37,4,,,,,,,,,,,,,,none,,,11 unknown 美籍 3.37 4 不明 不明 nyu-tandon-mfe rejected 26Fall gradcafe
00d50fcf8233,gradcafe,C,uiuc-msfe,rejected,25Fall,3.78,4,,,,,,,,,,,,,,none,,,12 unknown 其他国际 3.78 4 不明 不明 uiuc-msfe rejected 25Fall gradcafe
58b0bfe1d893,gradcafe,C,nyu-tandon-mfe,rejected,25Fall,3.78,4,,,,,,,,,,,,,,none,,,13 unknown 其他国际 3.78 4 不明 不明 nyu-tandon-mfe rejected 25Fall gradcafe
366715c85a68,gradcafe,C,nyu-tandon-mfe,accepted,25Fall,,4,170,166,,,,,,,,,,,,none,,,14 unknown 其他国际 4 336.0 不明 不明 nyu-tandon-mfe accepted 25Fall gradcafe
c8b2631d4fa7,gradcafe,C,nyu-tandon-mfe,accepted,25Fall,3.82,4,,,,,,,,,,,,,,none,,,15 unknown 其他国际 3.82 4 不明 不明 nyu-tandon-mfe accepted 25Fall gradcafe
04c16573cc6d,gradcafe,C,gatech-qcf,accepted,,3.7,4,,,,,,,,,,,,,,none,,,16 unknown 其他国际 3.7 4 不明 不明 gatech-qcf accepted gradcafe
4b84857eb193,gradcafe,C,columbia-msfe,waitlisted,23Fall,,4,,,,,,,,,,,,,,none,,,17 unknown 4 不明 不明 columbia-msfe waitlisted 23Fall gradcafe
438d1225a85a,gradcafe,C,nyu-tandon-mfe,waitlisted,23Fall,3.67,4,,,,,,,,,,,,,,none,,,18 unknown 其他国际 3.67 4 169.0 不明 不明 nyu-tandon-mfe waitlisted 23Fall gradcafe
1b01571d2dcf,gradcafe,C,uchicago-msfm,waitlisted,22Fall,,4,,,,,,,,,,,,,,none,,,19 unknown 其他国际 4 不明 不明 uchicago-msfm waitlisted 22Fall gradcafe
72cbbb048b20,gradcafe,C,columbia-msfe,accepted,22Fall,3.93,4,,,,,,,,,,,,,,none,,,20 unknown 其他国际 3.93 4 167.0 不明 不明 columbia-msfe accepted 22Fall gradcafe
b6748ea7577d,gradcafe,C,columbia-msfe,accepted,22Fall,3.9,4,,,,,,,,,,,,,,none,,,21 unknown 其他国际 3.9 4 169.0 不明 不明 columbia-msfe accepted 22Fall gradcafe
7d789e5d4833,gradcafe,C,columbia-msfe,accepted,22Fall,,4,,,,,,,,,,,,,,none,,,22 unknown 其他国际 4 不明 不明 columbia-msfe accepted 22Fall gradcafe
ad05516c2e32,gradcafe,C,stevens-mfe,accepted,22Fall,,4,,,,,,,,,,,,,,none,,,23 unknown 其他国际 4 168.0 不明 不明 stevens-mfe accepted 22Fall gradcafe
3ea22872e2ed,gradcafe,C,gatech-qcf,accepted,22Fall,,4,,,,,,,,,,,,,,none,,,24 unknown 其他国际 4 不明 不明 gatech-qcf accepted 22Fall gradcafe
b283966354ef,gradcafe,C,uwash-cfrm,rejected,14Fall,3.2,4,,,,,,,,,,,,,,none,,,25 unknown 其他国际 3.2 4 161.0 不明 不明 uwash-cfrm rejected 14Fall gradcafe
af6f848990c4,gradcafe,C,uwash-cfrm,accepted,14Fall,3.89,4,,,,,,,,,,,,,,none,,,26 unknown 其他国际 3.89 4 170.0 不明 不明 uwash-cfrm accepted 14Fall gradcafe
7ead1d38e431,gradcafe,C,uwash-cfrm,accepted,14Fall,,4,,,,,,,,,,,,,,none,,,27 unknown 其他国际 4 不明 不明 uwash-cfrm accepted 14Fall gradcafe
ff0330bc9abd,gradcafe,C,uwash-cfrm,rejected,13Fall,,4,,,,,,,,,,,,,,none,,,28 unknown 其他国际 4 不明 不明 uwash-cfrm rejected 13Fall gradcafe
552f211dace5,gradcafe,C,cmu-mscf,waitlisted,11Fall,3.7,4,,,,,,,,,,,,,,none,,,29 unknown 其他国际 3.7 4 800.0 不明 不明 cmu-mscf waitlisted 11Fall gradcafe
763df0cc6d99,gradcafe,C,columbia-mafn,accepted,26Fall,3.89,4,,,,,,,,,,,,,,none,,,30 unknown 美籍 3.89 4 不明 不明 columbia-mafn accepted 26Fall gradcafe
8397f2ffd377,gradcafe,C,bu-msmf,accepted,26Fall,3.37,4,,,,,,,,,,,,,,none,,,31 unknown 美籍 3.37 4 不明 不明 bu-msmf accepted 26Fall gradcafe
20442ff934c3,gradcafe,C,columbia-mafn,accepted,24Fall,3.91,4,,,,,,,,,,,,,,none,,,32 unknown 其他国际 3.91 4 不明 不明 columbia-mafn accepted 24Fall gradcafe
07e222754a0b,gradcafe,C,bu-msmf,waitlisted,20Fall,,4,,,,,,,,,,,,,,none,,,33 unknown 其他国际 4 不明 不明 bu-msmf waitlisted 20Fall gradcafe
96d0f93f99af,gradcafe,D,utoronto-mmf,,20Fall,,4,,,,,,,,,,,,,,none,,,34 unknown 其他国际 4 不明 不明 utoronto-mmf interview 20Fall gradcafe
9c0f9a492b1b,gradcafe,C,bu-msmf,accepted,14Fall,3.0,4,,,,,,,,,,,,,,none,,,35 unknown 其他国际 3.0 4 164.0 不明 不明 bu-msmf accepted 14Fall gradcafe
dda6898dffff,gradcafe,C,nyu-tandon-mfe,accepted,26Fall,3.95,4,,,,,,,,,,,,,,none,,,36 unknown 美籍 3.95 4 不明 不明 nyu-tandon-mfe accepted 26Fall gradcafe
7235c7c41d9a,gradcafe,C,rutgers-mqf,accepted,21Fall,3.48,4,,,,,,,,,,,,,,none,,,37 unknown 其他国际 3.48 4 167.0 不明 不明 rutgers-mqf accepted 21Fall gradcafe
76cf4694c6cd,gradcafe,C,rutgers-mqf,accepted,21Fall,3.71,4,,,,,,,,,,,,,,none,,,38 unknown 美籍 3.71 4 不明 不明 rutgers-mqf accepted 21Fall gradcafe
e2f6014c6377,gradcafe,C,fordham-msqf,accepted,13Fall,,4,,,,,,,,,,,,,,none,,,39 unknown 其他国际 4 不明 不明 fordham-msqf accepted 13Fall gradcafe
5427c0545a99,gradcafe,C,rutgers-mqf,accepted,12Fall,,4,,,,,,,,,,,,,,none,,,40 unknown 其他国际 4 不明 不明 rutgers-mqf accepted 12Fall gradcafe
e36ce5b0927f,gradcafe,C,baruch-mfe,rejected,12Fall,2.93,4,,,,,,,,,,,,,,none,,,41 unknown 其他国际 2.93 4 不明 不明 baruch-mfe rejected 12Fall gradcafe
3a7c655075c2,gradcafe,C,baruch-mfe,rejected,,,4,,,,,,,,,,,,,,none,,,42 unknown 美籍 4 不明 不明 baruch-mfe rejected gradcafe
5fb5c7a5b439,gradcafe,C,baruch-mfe,rejected,26Fall,4.0,4,,,,,,,,,,,,,,none,,,43 unknown 美籍 4.0 4 不明 不明 baruch-mfe rejected 26Fall gradcafe
1aca19b652e8,gradcafe,C,baruch-mfe,rejected,26Fall,3.3,4,,,,,,,,,,,,,,none,,,44 unknown 美籍 3.3 4 不明 不明 baruch-mfe rejected 26Fall gradcafe
5601f2eea547,gradcafe,C,baruch-mfe,accepted,26Fall,3.93,4,,,,,,,,,,,,,,none,,,45 unknown 美籍 3.93 4 不明 不明 baruch-mfe accepted 26Fall gradcafe
bc73b09e921f,gradcafe,D,baruch-mfe,,26Fall,3.51,4,152,150,,,,,,,,,,,,none,,,46 unknown 美籍 3.51 4 302.0 不明 不明 baruch-mfe interview 26Fall gradcafe
630d787f4597,gradcafe,D,baruch-mfe,,26Fall,4.0,4,,,,,,,,,,,,,,none,,,47 unknown 美籍 4.0 4 不明 不明 baruch-mfe interview 26Fall gradcafe
337a418c1fbe,gradcafe,C,baruch-mfe,rejected,26Fall,3.2,4,,,,,,,,,,,,,,none,,,48 unknown 美籍 3.2 4 不明 不明 baruch-mfe rejected 26Fall gradcafe
fe0ab5fba460,gradcafe,C,baruch-mfe,accepted,25Fall,3.0,4,,,,,,,,,,,,,,none,,,49 unknown 美籍 3.0 4 不明 不明 baruch-mfe accepted 25Fall gradcafe
6afce6c7817a,gradcafe,C,baruch-mfe,accepted,25Fall,3.5,4,,,,,,,,,,,,,,none,,,50 unknown 美籍 3.5 4 不明 不明 baruch-mfe accepted 25Fall gradcafe
ffb2dd5e1058,gradcafe,C,baruch-mfe,rejected,25Fall,3.7,4,,,,,,,,,,,,,,none,,,51 unknown 美籍 3.7 4 不明 不明 baruch-mfe rejected 25Fall gradcafe
7bacd3a3fd30,gradcafe,C,baruch-mfe,accepted,25Fall,,4,,,,,,,,,,,,,,none,,,52 unknown 美籍 4 不明 不明 baruch-mfe accepted 25Fall gradcafe
646ad9bd84e5,gradcafe,D,baruch-mfe,,24Fall,3.94,4,,,,,,,,,,,,,,none,,,53 unknown 其他国际 3.94 4 165.0 不明 不明 baruch-mfe interview 24Fall gradcafe
0e4bb77b252b,gradcafe,C,baruch-mfe,waitlisted,23Fall,,4,,,,,,,,,,,,,,none,,,54 unknown 4 不明 不明 baruch-mfe waitlisted 23Fall gradcafe
9e16c2288759,gradcafe,C,cmu-mscf,accepted,18Fall,3.4,4,,,,,,,,,,,,,,none,,,55 unknown 其他国际 3.4 4 170.0 不明 不明 cmu-mscf accepted 18Fall gradcafe
4af32dbd0616,gradcafe,C,cmu-mscf,rejected,18Fall,,4,,,,,,,,,,,,,,none,,,56 unknown 其他国际 4 不明 不明 cmu-mscf rejected 18Fall gradcafe
0e06a2dcb9e9,gradcafe,C,cmu-mscf,rejected,26Fall,4.0,4,,,,,,,,,,,,,,none,,,57 unknown 其他国际 4.0 4 不明 不明 cmu-mscf rejected 26Fall gradcafe
1595a1f82b53,gradcafe,C,cmu-mscf,rejected,26Fall,3.95,4,,,,,,,,,,,,,,none,,,58 unknown 其他国际 3.95 4 不明 不明 cmu-mscf rejected 26Fall gradcafe
46aa79dea791,gradcafe,C,cmu-mscf,rejected,26Fall,3.92,4,,,,,,,,,,,,,,none,,,59 unknown 其他国际 3.92 4 不明 不明 cmu-mscf rejected 26Fall gradcafe
009c08236a43,gradcafe,C,cmu-mscf,accepted,26Fall,,4,,,,,,,,,,,,,,none,,,60 unknown 其他国际 4 不明 不明 cmu-mscf accepted 26Fall gradcafe
107725ed9389,gradcafe,C,cmu-mscf,waitlisted,26Fall,,4,,,,,,,,,,,,,,none,,,61 unknown 美籍 4 不明 不明 cmu-mscf waitlisted 26Fall gradcafe
32afcb92eb76,gradcafe,C,cmu-mscf,rejected,26Fall,3.72,4,,,,,,,,,,,,,,none,,,62 unknown 美籍 3.72 4 不明 不明 cmu-mscf rejected 26Fall gradcafe
edfb1138a07b,gradcafe,C,cmu-mscf,accepted,26Fall,4.19,4,170,160,,,,,,,,,,,,none,,,63 unknown 其他国际 4.19 4 330.0 不明 不明 cmu-mscf accepted 26Fall gradcafe
02d6696c45c7,gradcafe,C,cmu-mscf,accepted,26Fall,4.1,4,,,,,,,,,,,,,,none,,,64 unknown 美籍 4.1 4 不明 不明 cmu-mscf accepted 26Fall gradcafe
8832b542e99e,gradcafe,C,cmu-mscf,accepted,26Fall,3.74,4,,,,,,,,,,,,,,none,,,65 unknown 其他国际 3.74 4 167.0 不明 不明 cmu-mscf accepted 26Fall gradcafe
3102d894c7af,gradcafe,C,cmu-mscf,accepted,26Fall,4.0,4,,,,,,,,,,,,,,none,,,66 unknown 美籍 4.0 4 170.0 不明 不明 cmu-mscf accepted 26Fall gradcafe
